timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675426972409,105,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,105,0,1
1675426972514,102,HTTP Request,200,,text,true,,547,129,1,1,http://localhost:7000/randomRequest,102,0,0
1675426972616,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426972723,205,HTTP Request,200,,text,true,,415,129,1,1,http://localhost:7000/randomRequest,205,0,0
1675426972928,257,HTTP Request,200,,text,true,,631,129,1,1,http://localhost:7000/randomRequest,257,0,0
1675426973185,102,HTTP Request,200,,text,true,,401,129,1,1,http://localhost:7000/randomRequest,102,0,1
1675426973287,262,HTTP Request,200,,text,true,,629,129,1,1,http://localhost:7000/randomRequest,262,0,1
1675426973549,204,HTTP Request,200,,text,true,,414,129,1,1,http://localhost:7000/randomRequest,204,0,2
1675426973754,106,HTTP Request,200,,text,true,,415,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426973868,309,HTTP Request,200,,text,true,,631,129,1,1,http://localhost:7000/randomRequest,309,0,1
1675426974177,210,HTTP Request,200,,text,true,,521,129,1,1,http://localhost:7000/randomRequest,210,0,0
1675426974387,106,HTTP Request,200,,text,true,,552,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426974493,208,HTTP Request,200,,text,true,,1305,129,1,1,http://localhost:7000/randomRequest,208,0,1
1675426974701,107,HTTP Request,200,,text,true,,543,129,1,1,http://localhost:7000/randomRequest,107,0,1
1675426974808,102,HTTP Request,200,,text,true,,547,129,1,1,http://localhost:7000/randomRequest,102,0,1
1675426974910,210,HTTP Request,200,,text,true,,567,129,1,1,http://localhost:7000/randomRequest,210,0,1
1675426975120,105,HTTP Request,200,,text,true,,488,129,1,1,http://localhost:7000/randomRequest,105,0,1
1675426975225,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426975332,106,HTTP Request,200,,text,true,,1305,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426975438,206,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,206,0,0
1675426975644,107,HTTP Request,200,,text,true,,557,129,1,1,http://localhost:7000/randomRequest,107,0,1
1675426975752,207,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,207,0,0
1675426975960,102,HTTP Request,200,,text,true,,414,129,1,1,http://localhost:7000/randomRequest,102,0,0
1675426976062,265,HTTP Request,200,,text,true,,641,129,1,1,http://localhost:7000/randomRequest,265,0,1
1675426976327,106,HTTP Request,200,,text,true,,478,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426976433,259,HTTP Request,200,,text,true,,631,129,1,1,http://localhost:7000/randomRequest,259,0,0
1675426976692,104,HTTP Request,200,,text,true,,401,129,1,1,http://localhost:7000/randomRequest,104,0,0
1675426976796,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426976902,206,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,206,0,1
1675426977109,104,HTTP Request,200,,text,true,,549,129,1,1,http://localhost:7000/randomRequest,104,0,0
1675426977213,210,HTTP Request,200,,text,true,,526,129,1,1,http://localhost:7000/randomRequest,210,0,0
1675426977423,101,HTTP Request,200,,text,true,,549,129,1,1,http://localhost:7000/randomRequest,101,0,0
1675426977524,270,HTTP Request,200,,text,true,,631,129,1,1,http://localhost:7000/randomRequest,270,0,1
1675426977795,262,HTTP Request,200,,text,true,,641,129,1,1,http://localhost:7000/randomRequest,262,0,0
1675426978057,103,HTTP Request,200,,text,true,,401,129,1,1,http://localhost:7000/randomRequest,103,0,1
1675426978160,268,HTTP Request,200,,text,true,,645,129,1,1,http://localhost:7000/randomRequest,268,0,0
1675426978428,267,HTTP Request,200,,text,true,,629,129,1,1,http://localhost:7000/randomRequest,267,0,0
1675426978695,263,HTTP Request,200,,text,true,,645,129,1,1,http://localhost:7000/randomRequest,263,0,0
1675426978959,102,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,102,0,0
1675426979061,104,HTTP Request,200,,text,true,,490,129,1,1,http://localhost:7000/randomRequest,104,0,0
